graph,family,n_nodes,n_edges,graph_seed,graph_params,seed,init_seed,stress_seed,instance_id,feat_n,feat_m,feat_density,feat_deg_mean,feat_deg_std,feat_deg_max,feat_n_cc,feat_lcc_ratio,feat_avg_clustering,algo,overlap,edge_cv,stress,aspect,score
grid_7x7,grid,49,84,,"rows=7,cols=7",4,10004,10004,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,KK,0.0,0.012632353081897574,0.0029595929500198163,2.0560079399558394e-06,0.013225299675871514
grid_7x7,grid,49,84,,"rows=7,cols=7",5,10005,10005,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Eades,0.0,0.14651329264321294,0.003576036751269808,0.12961692032312672,0.21203696015503026
grid_7x7,grid,49,84,,"rows=7,cols=7",5,10005,10005,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Adaptive-Eades,0.0,0.11966594950526943,0.00331355990364824,0.0009429651705125802,0.12080014407125536
grid_7x7,grid,49,84,,"rows=7,cols=7",5,10005,10005,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,FR,0.0,0.12583092587216868,0.003958749102683977,0.014897253528825401,0.13407130245711818
grid_7x7,grid,49,84,,"rows=7,cols=7",5,10005,10005,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,KK,0.0,0.012632950393388055,0.0043627422777475595,1.1488311637650956e-06,0.01350607326451945
grid_7x7,grid,49,84,,"rows=7,cols=7",6,10006,10006,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Eades,0.0,0.12850136587339864,0.002656282890966886,0.13599882988685533,0.19703203739501968
grid_7x7,grid,49,84,,"rows=7,cols=7",6,10006,10006,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Adaptive-Eades,0.0,0.11818762867646923,0.002449228526714093,0.0001930036724735331,0.11877397621804882
grid_7x7,grid,49,84,,"rows=7,cols=7",6,10006,10006,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,FR,0.0,0.12602506061660923,0.002383953137517291,0.014325968403434572,0.13366483544583
grid_7x7,grid,49,84,,"rows=7,cols=7",6,10006,10006,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,KK,0.0,0.012632318215936895,0.0031179673842147665,2.2954237969200636e-07,0.013256026463969693
grid_7x7,grid,49,84,,"rows=7,cols=7",7,10007,10007,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Eades,0.0,0.16827359939496064,0.002985606700422981,0.20617137102961758,0.27195640624985407
grid_7x7,grid,49,84,,"rows=7,cols=7",7,10007,10007,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Adaptive-Eades,0.0,0.11844535171925141,0.00245417792236033,0.0003159564073509338,0.11909416550739894
grid_7x7,grid,49,84,,"rows=7,cols=7",7,10007,10007,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,FR,0.0,0.12615492782554305,0.0025502402636189197,0.009258809474013828,0.13129438061527374
grid_7x7,grid,49,84,,"rows=7,cols=7",7,10007,10007,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,KK,0.0,0.012632691182670476,0.002659563265529098,4.1043272343597874e-07,0.013164809052138014
grid_7x7,grid,49,84,,"rows=7,cols=7",8,10008,10008,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Eades,0.0,0.3003343940032103,0.00673003579823163,0.6876333875003942,0.6454970949130537
grid_7x7,grid,49,84,,"rows=7,cols=7",8,10008,10008,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Adaptive-Eades,0.0,0.4321677451590052,0.007747324319836585,0.21169195388035636,0.5395631869631508
grid_7x7,grid,49,84,,"rows=7,cols=7",8,10008,10008,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,FR,0.0,0.12594728440834826,0.0022735976615670295,0.0247563194418053,0.13878016366156432
grid_7x7,grid,49,84,,"rows=7,cols=7",8,10008,10008,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,KK,0.0,0.012631980453591523,0.002631753213170509,5.164885722017178e-07,0.013158589340511727
grid_7x7,grid,49,84,,"rows=7,cols=7",9,10009,10009,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Eades,0.0,0.28057292224380237,0.005578509193539646,0.2692746702576577,0.41632595921133914
grid_7x7,grid,49,84,,"rows=7,cols=7",9,10009,10009,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,Adaptive-Eades,0.0,0.44015343038060034,0.008299270097785867,0.008142011994579156,0.4458842903974471
grid_7x7,grid,49,84,,"rows=7,cols=7",9,10009,10009,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,FR,0.0,0.12613082864636357,0.0024296061412871733,0.056020596985466846,0.15462704836735444
grid_7x7,grid,49,84,,"rows=7,cols=7",9,10009,10009,grid_7x7|gseed=None,49,84,0.07142857142857142,3.4285714285714284,0.6388765649999399,4.0,1,1.0,0.0,KK,0.0,0.012632424086104354,0.002658898882678272,6.656639710100309e-06,0.01316753218249506
grid_10x10,grid,100,180,,"rows=10,cols=10",0,10100,10100,grid_10x10|gseed=None,100,180,0.03636363636363636,3.6,0.5656854249492381,4.0,1,1.0,0.0,Eades,0.06149279962293436,0.21199180497360448,0.001669710138923826,0.2315429515062189,0.6355612208691706
